PortfolioAsof;PortfolioValue;AllocationToRisk
23.09.2008 00:00:00;220152.2715;0.7046
24.09.2008 00:00:00;219316.0946;0.7034
25.09.2008 00:00:00;221987.3791;0.8063
29.09.2008 00:00:00;214571.2192;0.7996
30.09.2008 00:00:00;220302.5715;0.7667
01.10.2008 00:00:00;222029.3892;0.7685
02.10.2008 00:00:00;215792.9764;0.5623
06.10.2008 00:00:00;215538.4300;0.5618
07.10.2008 00:00:00;210093.5037;0.5505
08.10.2008 00:00:00;210774.6010;0.5519
09.10.2008 00:00:00;210828.2858;0
13.10.2008 00:00:00;210828.2858;0
14.10.2008 00:00:00;210828.2858;0
15.10.2008 00:00:00;210828.2858;0
16.10.2008 00:00:00;210828.2858;0
20.10.2008 00:00:00;210828.2858;0
21.10.2008 00:00:00;210828.2858;0
22.10.2008 00:00:00;210828.2858;0
23.10.2008 00:00:00;210828.2858;0
27.10.2008 00:00:00;210828.2858;0
28.10.2008 00:00:00;210828.2858;0
29.10.2008 00:00:00;210828.2858;0
30.10.2008 00:00:00;210828.2858;0
03.11.2008 00:00:00;210828.2858;0
04.11.2008 00:00:00;210828.2858;0
05.11.2008 00:00:00;210828.2858;0
06.11.2008 00:00:00;210828.2858;0
10.11.2008 00:00:00;210828.2858;0
11.11.2008 00:00:00;210828.2858;0
12.11.2008 00:00:00;210828.2858;0
13.11.2008 00:00:00;210828.2858;0
17.11.2008 00:00:00;210828.2858;0
18.11.2008 00:00:00;210828.2858;0
19.11.2008 00:00:00;210828.2858;0
20.11.2008 00:00:00;210828.2858;0
24.11.2008 00:00:00;210828.2858;0
25.11.2008 00:00:00;210828.2858;0
26.11.2008 00:00:00;210828.2858;0
27.11.2008 00:00:00;210828.2858;0
01.12.2008 00:00:00;210828.2858;0
02.12.2008 00:00:00;210828.2858;0
03.12.2008 00:00:00;210828.2858;0
04.12.2008 00:00:00;210828.2858;0
08.12.2008 00:00:00;210828.2858;0
09.12.2008 00:00:00;210828.2858;0
10.12.2008 00:00:00;210828.2858;0
11.12.2008 00:00:00;210828.2858;0
15.12.2008 00:00:00;210828.2858;0
16.12.2008 00:00:00;210828.2858;0
17.12.2008 00:00:00;210828.2858;0
18.12.2008 00:00:00;210828.2858;0
22.12.2008 00:00:00;210828.2858;0
23.12.2008 00:00:00;210828.2858;0
24.12.2008 00:00:00;210828.2858;0
29.12.2008 00:00:00;210828.2858;0
30.12.2008 00:00:00;210828.2858;0
31.12.2008 00:00:00;210828.2858;0
05.01.2009 00:00:00;210828.2858;0
06.01.2009 00:00:00;210828.2858;0
07.01.2009 00:00:00;210828.2858;0
08.01.2009 00:00:00;210828.2858;0
12.01.2009 00:00:00;210828.2858;0
13.01.2009 00:00:00;210828.2858;0
14.01.2009 00:00:00;210828.2858;0
15.01.2009 00:00:00;210828.2858;0
19.01.2009 00:00:00;210828.2858;0
20.01.2009 00:00:00;210828.2858;0
21.01.2009 00:00:00;210828.2858;0
22.01.2009 00:00:00;210828.2858;0
26.01.2009 00:00:00;210828.2858;0
27.01.2009 00:00:00;210828.2858;0
28.01.2009 00:00:00;210828.2858;0
29.01.2009 00:00:00;210828.2858;0
02.02.2009 00:00:00;210828.2858;0
03.02.2009 00:00:00;210828.2858;0
04.02.2009 00:00:00;210828.2858;0
05.02.2009 00:00:00;210828.2858;0
09.02.2009 00:00:00;210828.2858;0
10.02.2009 00:00:00;210828.2858;0
11.02.2009 00:00:00;210828.2858;0
12.02.2009 00:00:00;210828.2858;0
16.02.2009 00:00:00;210828.2858;0
17.02.2009 00:00:00;210828.2858;0
18.02.2009 00:00:00;210828.2858;0
19.02.2009 00:00:00;210828.2858;0
23.02.2009 00:00:00;210828.2858;0
24.02.2009 00:00:00;210828.2858;0
25.02.2009 00:00:00;210828.2858;0
26.02.2009 00:00:00;210828.2858;0
02.03.2009 00:00:00;210828.2858;0
03.03.2009 00:00:00;210828.2858;0
04.03.2009 00:00:00;210828.2858;0
05.03.2009 00:00:00;210828.2858;0
09.03.2009 00:00:00;210828.2858;0
10.03.2009 00:00:00;210828.2858;0
11.03.2009 00:00:00;210828.2858;0
12.03.2009 00:00:00;210828.2858;0
16.03.2009 00:00:00;210828.2858;0
17.03.2009 00:00:00;210828.2858;0
18.03.2009 00:00:00;210828.2858;0
19.03.2009 00:00:00;210828.2858;0
23.03.2009 00:00:00;210828.2858;0
24.03.2009 00:00:00;210828.2858;0
25.03.2009 00:00:00;210828.2858;0
26.03.2009 00:00:00;210828.2858;0
30.03.2009 00:00:00;210828.2858;0
31.03.2009 00:00:00;210828.2858;0
01.04.2009 00:00:00;210828.2858;0
02.04.2009 00:00:00;210828.2858;0
06.04.2009 00:00:00;210828.2858;0
07.04.2009 00:00:00;210828.2858;0
08.04.2009 00:00:00;210828.2858;0
09.04.2009 00:00:00;210828.2858;0
13.04.2009 00:00:00;210828.2858;0
14.04.2009 00:00:00;210828.2858;0
15.04.2009 00:00:00;210828.2858;0
16.04.2009 00:00:00;210828.2858;0
20.04.2009 00:00:00;210828.2858;0
21.04.2009 00:00:00;210828.2858;0
22.04.2009 00:00:00;210828.2858;0
23.04.2009 00:00:00;210415.8448;0.4002
27.04.2009 00:00:00;210433.4628;0.4003
28.04.2009 00:00:00;209280.8951;0.3970
29.04.2009 00:00:00;207729.0939;0.3925
30.04.2009 00:00:00;209701.4067;0.7960
04.05.2009 00:00:00;212055.1815;0.7982
05.05.2009 00:00:00;215445.3454;0.8014
06.05.2009 00:00:00;217032.1093;0.8028
07.05.2009 00:00:00;215037.5837;0.9762
11.05.2009 00:00:00;209248.1825;0.9755
12.05.2009 00:00:00;206225.1355;0.9752
13.05.2009 00:00:00;200581.0069;0.9745
14.05.2009 00:00:00;201419.6742;0.9734
18.05.2009 00:00:00;209281.7354;0.9744
19.05.2009 00:00:00;213285.7180;0.9749
20.05.2009 00:00:00;214145.1119;0.9750
21.05.2009 00:00:00;211738.9375;0.9597
25.05.2009 00:00:00;208346.7426;0.9591
26.05.2009 00:00:00;206709.8764;0.9588
27.05.2009 00:00:00;206502.5719;0.9587
28.05.2009 00:00:00;204454.4700;0.9565
01.06.2009 00:00:00;210153.2292;0.9577
02.06.2009 00:00:00;210035.5656;0.9577
03.06.2009 00:00:00;204037.8476;0.9564
04.06.2009 00:00:00;204683.2553;0.9652
08.06.2009 00:00:00;201287.8713;0.9646
09.06.2009 00:00:00;203327.1797;0.9650
10.06.2009 00:00:00;207007.0027;0.9656
11.06.2009 00:00:00;208953.2115;0.9734
15.06.2009 00:00:00;202915.7355;0.9726
16.06.2009 00:00:00;202396.6949;0.9725
17.06.2009 00:00:00;195410.9296;0.9715
18.06.2009 00:00:00;194028.7071;0.9689
22.06.2009 00:00:00;186905.2202;0.9677
23.06.2009 00:00:00;187668.8269;0.9678
24.06.2009 00:00:00;190911.7860;0.9684
25.06.2009 00:00:00;190548.7149;0.9683
29.06.2009 00:00:00;195713.7262;0.9692
30.06.2009 00:00:00;193477.7845;0.9688
01.07.2009 00:00:00;197853.6626;0.9695
02.07.2009 00:00:00;193248.9455;0.9601
06.07.2009 00:00:00;189159.1759;0.9592
07.07.2009 00:00:00;186888.3430;0.9587
08.07.2009 00:00:00;185675.8009;0.9584
09.07.2009 00:00:00;186881.8492;0.9695
13.07.2009 00:00:00;186611.9452;0.9695
14.07.2009 00:00:00;186546.3390;0.9238
15.07.2009 00:00:00;191434.1259;0.9258
16.07.2009 00:00:00;196006.2621;0.9693
20.07.2009 00:00:00;196352.6595;0.9693
21.07.2009 00:00:00;197741.1800;0.9695
22.07.2009 00:00:00;201781.6779;0.9701
23.07.2009 00:00:00;202420.7785;0.9688
27.07.2009 00:00:00;206256.3944;0.9693
28.07.2009 00:00:00;204886.6204;0.9691
29.07.2009 00:00:00;203238.2369;0.9689
30.07.2009 00:00:00;209237.6853;0.9765
03.08.2009 00:00:00;214361.4864;0.9770
04.08.2009 00:00:00;210523.9734;0.9766
05.08.2009 00:00:00;210505.5300;0.9766
06.08.2009 00:00:00;210841.0025;0.9766
10.08.2009 00:00:00;216615.0991;0.9773
11.08.2009 00:00:00;214327.1484;0.9770
12.08.2009 00:00:00;217517.6037;0.9774
13.08.2009 00:00:00;219539.5692;0.9756
17.08.2009 00:00:00;212821.0109;0.9748
18.08.2009 00:00:00;214779.9956;0.9750
19.08.2009 00:00:00;214890.6851;0.9751
20.08.2009 00:00:00;219047.6801;0.9755
24.08.2009 00:00:00;229141.5400;0.9766
25.08.2009 00:00:00;230454.2965;0.9767
26.08.2009 00:00:00;227742.6154;0.9765
27.08.2009 00:00:00;228664.8059;0.9766
31.08.2009 00:00:00;228816.4191;0.9766
01.09.2009 00:00:00;226132.7780;0.9763
02.09.2009 00:00:00;222657.8472;0.9759
03.09.2009 00:00:00;224717.7129;0.9761
07.09.2009 00:00:00;232802.1670;0.9770
08.09.2009 00:00:00;235696.2122;0.9773
09.09.2009 00:00:00;235829.5681;0.9773
10.09.2009 00:00:00;234361.9353;0.9570
14.09.2009 00:00:00;232583.6285;0.9567
15.09.2009 00:00:00;235282.7823;0.9572
16.09.2009 00:00:00;238494.2138;0.9578
17.09.2009 00:00:00;241015.6743;0.9582
21.09.2009 00:00:00;240898.2130;0.9582
22.09.2009 00:00:00;245296.6129;0.9589
23.09.2009 00:00:00;244993.1073;0.9589
24.09.2009 00:00:00;243622.7343;0.9728
28.09.2009 00:00:00;241701.9046;0.9726
29.09.2009 00:00:00;240713.3286;0.9724
30.09.2009 00:00:00;238941.0121;0.9722
01.10.2009 00:00:00;236394.2610;0.9719
05.10.2009 00:00:00;231335.9495;0.9713
06.10.2009 00:00:00;236387.9972;0.9719
07.10.2009 00:00:00;235927.3680;0.9719
08.10.2009 00:00:00;237906.4542;0.9829
12.10.2009 00:00:00;242610.0339;0.9833
13.10.2009 00:00:00;240311.0949;0.9831
14.10.2009 00:00:00;245691.2513;0.9835
15.10.2009 00:00:00;244759.9072;0.9834
19.10.2009 00:00:00;248912.1106;0.9837
20.10.2009 00:00:00;250179.9592;0.9838
21.10.2009 00:00:00;249034.9271;0.9837
22.10.2009 00:00:00;245751.5619;0.9751
26.10.2009 00:00:00;253767.2534;0.9759
27.10.2009 00:00:00;250036.8905;0.9755
28.10.2009 00:00:00;243211.9707;0.9749
29.10.2009 00:00:00;246299.2798;0.9752
02.11.2009 00:00:00;245382.4992;0.9751
03.11.2009 00:00:00;242523.4867;0.9748
04.11.2009 00:00:00;249055.8696;0.9755
05.11.2009 00:00:00;253334.3273;0.9758
09.11.2009 00:00:00;256703.2774;0.9761
10.11.2009 00:00:00;256698.0944;0.9761
11.11.2009 00:00:00;255509.1664;0.9760
12.11.2009 00:00:00;258432.5063;0.9763
16.11.2009 00:00:00;265534.4648;0.9769
17.11.2009 00:00:00;261800.9469;0.9766
18.11.2009 00:00:00;262108.0646;0.9766
19.11.2009 00:00:00;255350.2773;0.9760
23.11.2009 00:00:00;261920.8693;0.9766
24.11.2009 00:00:00;260858.7978;0.9765
25.11.2009 00:00:00;258803.5519;0.9763
26.11.2009 00:00:00;250583.1668;0.9755
30.11.2009 00:00:00;256496.2976;0.9761
01.12.2009 00:00:00;260522.0316;0.9353
02.12.2009 00:00:00;263478.0996;0.9360
03.12.2009 00:00:00;261775.9328;0.9860
07.12.2009 00:00:00;263773.4375;0.9861
08.12.2009 00:00:00;260340.2526;0.9859
09.12.2009 00:00:00;260192.8594;0.9859
10.12.2009 00:00:00;260558.2352;0.9859
14.12.2009 00:00:00;266523.2476;0.9862
15.12.2009 00:00:00;268011.9062;0.9863
16.12.2009 00:00:00;271652.9790;0.9865
17.12.2009 00:00:00;273226.8613;0.9990
21.12.2009 00:00:00;275538.2055;0.9990
22.12.2009 00:00:00;277630.4301;0.9990
23.12.2009 00:00:00;281529.6432;0.9990
24.12.2009 00:00:00;281437.0001;0.9755
28.12.2009 00:00:00;283938.0490;0.9757
29.12.2009 00:00:00;287788.4720;0.9760
30.12.2009 00:00:00;291210.0056;0.9763
31.12.2009 00:00:00;290726.8447;0.9763
04.01.2010 00:00:00;283346.2954;0.9756
05.01.2010 00:00:00;280114.6807;0.9754
06.01.2010 00:00:00;277982.2654;0.9752
07.01.2010 00:00:00;281870.8493;0.9755
11.01.2010 00:00:00;279728.2160;0.9753
12.01.2010 00:00:00;269674.1350;0.9744
13.01.2010 00:00:00;273485.4682;0.9748
14.01.2010 00:00:00;273648.5702;0.9911
18.01.2010 00:00:00;273620.7383;0.9911
19.01.2010 00:00:00;279909.6845;0.9913
20.01.2010 00:00:00;274332.7728;0.9911
21.01.2010 00:00:00;272437.8790;0.9911
25.01.2010 00:00:00;264454.1658;0.9908
26.01.2010 00:00:00;261201.9886;0.9907
27.01.2010 00:00:00;263469.9672;0.9908
28.01.2010 00:00:00;263439.6220;0.9920
01.02.2010 00:00:00;265427.8227;0.9920
02.02.2010 00:00:00;269419.9089;0.9921
03.02.2010 00:00:00;266936.8088;0.9921
04.02.2010 00:00:00;261347.0089;0.9633
08.02.2010 00:00:00;253166.1300;0.9180
09.02.2010 00:00:00;257236.0311;0.9193
10.02.2010 00:00:00;261421.9639;0.9206
11.02.2010 00:00:00;265125.2154;0.9712
15.02.2010 00:00:00;270750.4529;0.9718
16.02.2010 00:00:00;271328.8429;0.9718
17.02.2010 00:00:00;271592.2168;0.9719
18.02.2010 00:00:00;271553.2032;0.9693
22.02.2010 00:00:00;278478.6880;0.9701
23.02.2010 00:00:00;277227.3750;0.9699
24.02.2010 00:00:00;278570.1440;0.9701
25.02.2010 00:00:00;278639.1841;0.9754
01.03.2010 00:00:00;287809.3720;0.9762
02.03.2010 00:00:00;284625.9306;0.9759
03.03.2010 00:00:00;287591.7209;0.9761
04.03.2010 00:00:00;283100.1033;0.9750
08.03.2010 00:00:00;285221.9114;0.9752
09.03.2010 00:00:00;286683.0945;0.9753
10.03.2010 00:00:00;286751.6279;0.9753
11.03.2010 00:00:00;288311.8690;0.9755
15.03.2010 00:00:00;293907.2765;0.9759
16.03.2010 00:00:00;296039.5325;0.9761
17.03.2010 00:00:00;293144.8792;0.9759
18.03.2010 00:00:00;292216.8416;0.9750
22.03.2010 00:00:00;295116.5489;0.9752
23.03.2010 00:00:00;301675.8335;0.9758
24.03.2010 00:00:00;301628.3440;0.9757
25.03.2010 00:00:00;299758.8585;0.9752
29.03.2010 00:00:00;299670.1857;0.9752
30.03.2010 00:00:00;301572.5481;0.9753
31.03.2010 00:00:00;302875.7392;0.9754
01.04.2010 00:00:00;307237.6824;0.9758
05.04.2010 00:00:00;307027.0826;0.9757
06.04.2010 00:00:00;305941.3962;0.9757
07.04.2010 00:00:00;304924.3023;0.9756
08.04.2010 00:00:00;304291.9609;0.9755
12.04.2010 00:00:00;304544.6609;0.9756
13.04.2010 00:00:00;305766.3861;0.9756
14.04.2010 00:00:00;307305.7947;0.9758
15.04.2010 00:00:00;311209.9338;0.9761
19.04.2010 00:00:00;310353.9222;0.9760
20.04.2010 00:00:00;314481.0524;0.9763
21.04.2010 00:00:00;316116.8828;0.9764
22.04.2010 00:00:00;316809.2847;0.9765
26.04.2010 00:00:00;325002.9390;0.9771
27.04.2010 00:00:00;318295.7617;0.9766
28.04.2010 00:00:00;318686.3013;0.9766
29.04.2010 00:00:00;324713.7582;0.9771
03.05.2010 00:00:00;327547.8519;0.9773
04.05.2010 00:00:00;321399.8826;0.9768
05.05.2010 00:00:00;308120.7991;0.9758
06.05.2010 00:00:00;302847.2643;0.9754
10.05.2010 00:00:00;308515.5358;0.6654
11.05.2010 00:00:00;310705.3055;0.6678
12.05.2010 00:00:00;315963.3251;0.6733
13.05.2010 00:00:00;312878.2668;0.9614
17.05.2010 00:00:00;307633.2332;0.9608
18.05.2010 00:00:00;305009.0262;0.9604
19.05.2010 00:00:00;296432.4996;0.9593
20.05.2010 00:00:00;286283.2314;0.9748
24.05.2010 00:00:00;289077.1523;0.9751
25.05.2010 00:00:00;287764.0690;0.9749
26.05.2010 00:00:00;292527.9583;0.7747
27.05.2010 00:00:00;303405.3007;0.9861
31.05.2010 00:00:00;299818.8066;0.9859
01.06.2010 00:00:00;297181.9666;0.9858
02.06.2010 00:00:00;303296.6140;0.9861
03.06.2010 00:00:00;298764.9015;0.9591
07.06.2010 00:00:00;292241.5372;0.9582
08.06.2010 00:00:00;295957.4028;0.9587
09.06.2010 00:00:00;299173.7329;0.9592
10.06.2010 00:00:00;305040.2855;0.9999
14.06.2010 00:00:00;306485.5789;0.9999
15.06.2010 00:00:00;310032.6037;0.9999
16.06.2010 00:00:00;309681.4188;0.9999
17.06.2010 00:00:00;308157.0410;0.9963
21.06.2010 00:00:00;305712.4456;0.9962
22.06.2010 00:00:00;303489.2628;0.9962
23.06.2010 00:00:00;303828.7701;0.9962
24.06.2010 00:00:00;299192.3140;0.9961
28.06.2010 00:00:00;302190.8019;0.9962
29.06.2010 00:00:00;294349.6841;0.9961
30.06.2010 00:00:00;291317.0597;0.9960
01.07.2010 00:00:00;288087.8747;0.9924
05.07.2010 00:00:00;281065.7354;0.9922
06.07.2010 00:00:00;282693.3649;0.9923
07.07.2010 00:00:00;288701.0732;0.9924
08.07.2010 00:00:00;288396.4009;0.9687
12.07.2010 00:00:00;292334.4203;0.9691
13.07.2010 00:00:00;296470.7722;0.9696
14.07.2010 00:00:00;294719.6961;0.9694
15.07.2010 00:00:00;293967.3814;0.9693
19.07.2010 00:00:00;280425.1559;0.9678
20.07.2010 00:00:00;285061.9998;0.7832
21.07.2010 00:00:00;284777.8680;0.7830
22.07.2010 00:00:00;286124.4457;0.9946
26.07.2010 00:00:00;288483.6807;0.9947
27.07.2010 00:00:00;283047.1882;0.9946
28.07.2010 00:00:00;281248.2938;0.9945
29.07.2010 00:00:00;272508.1421;0.9579
02.08.2010 00:00:00;273477.9379;0.9581
03.08.2010 00:00:00;272583.8694;0.9580
04.08.2010 00:00:00;273958.9744;0.9582
05.08.2010 00:00:00;273771.0301;0.9771
09.08.2010 00:00:00;273211.0216;0.9279
10.08.2010 00:00:00;271336.1236;0.9274
11.08.2010 00:00:00;267512.1031;0.8765
12.08.2010 00:00:00;269789.2993;0.9768
16.08.2010 00:00:00;274486.4047;0.9772
17.08.2010 00:00:00;276078.8391;0.9773
18.08.2010 00:00:00;277171.5589;0.9774
19.08.2010 00:00:00;276093.7606;0.9722
23.08.2010 00:00:00;279410.3828;0.9725
24.08.2010 00:00:00;276698.0297;0.9722
25.08.2010 00:00:00;278089.9542;0.9724
26.08.2010 00:00:00;279269.3135;0.9710
30.08.2010 00:00:00;281507.0175;0.9712
31.08.2010 00:00:00;284853.5884;0.9715
01.09.2010 00:00:00;291578.5672;0.9722
02.09.2010 00:00:00;292059.0354;0.9761
06.09.2010 00:00:00;294946.0522;0.9764
07.09.2010 00:00:00;295717.6343;0.9764
08.09.2010 00:00:00;299754.3239;0.9768
09.09.2010 00:00:00;298737.6565;0.9754
13.09.2010 00:00:00;301520.7688;0.9757
14.09.2010 00:00:00;298614.6924;0.9754
15.09.2010 00:00:00;295223.9650;0.9751
16.09.2010 00:00:00;290572.9205;0.9750
20.09.2010 00:00:00;302101.3536;0.9759
21.09.2010 00:00:00;304615.5572;0.9761
22.09.2010 00:00:00;297771.8640;0.9756
23.09.2010 00:00:00;295914.2430;0.9752
27.09.2010 00:00:00;300211.6514;0.9755
28.09.2010 00:00:00;303136.8203;0.9758
29.09.2010 00:00:00;300986.4653;0.9756
30.09.2010 00:00:00;298877.3079;0.9745
04.10.2010 00:00:00;295784.9563;0.9743
05.10.2010 00:00:00;298328.2035;0.9745
06.10.2010 00:00:00;288277.0368;0.9736
07.10.2010 00:00:00;280720.4128;0.9749
11.10.2010 00:00:00;278494.3348;0.9747
12.10.2010 00:00:00;281271.8624;0.9749
13.10.2010 00:00:00;282780.2738;0.9751
14.10.2010 00:00:00;282638.7093;0.9759
18.10.2010 00:00:00;282467.5679;0.9758
19.10.2010 00:00:00;277670.1515;0.9754
20.10.2010 00:00:00;279675.3857;0.9756
21.10.2010 00:00:00;284734.6557;0.9829
25.10.2010 00:00:00;295368.4433;0.9835
26.10.2010 00:00:00;288517.0779;0.9831
27.10.2010 00:00:00;282959.0816;0.9827
28.10.2010 00:00:00;278436.1602;0.9993
01.11.2010 00:00:00;270555.7959;0.9993
02.11.2010 00:00:00;275807.4999;0.9993
03.11.2010 00:00:00;274856.8553;0.7970
04.11.2010 00:00:00;275303.6822;0.9974
08.11.2010 00:00:00;281406.7292;0.9974
09.11.2010 00:00:00;284236.5376;0.9974
10.11.2010 00:00:00;286097.7737;0.9975
11.11.2010 00:00:00;286650.2135;0.9886
15.11.2010 00:00:00;283178.3989;0.9885
16.11.2010 00:00:00;278650.6558;0.9883
17.11.2010 00:00:00;281093.9491;0.9884
18.11.2010 00:00:00;286788.6182;0.9931
22.11.2010 00:00:00;292366.4460;0.9932
23.11.2010 00:00:00;289683.9375;0.9487
24.11.2010 00:00:00;296921.1347;0.9499
25.11.2010 00:00:00;297363.1295;0.9756
29.11.2010 00:00:00;298288.3903;0.9756
30.11.2010 00:00:00;302552.3673;0.9760
01.12.2010 00:00:00;304562.7794;0.9761
02.12.2010 00:00:00;307587.9737;0.9863
06.12.2010 00:00:00;309027.9093;0.9864
07.12.2010 00:00:00;309569.7048;0.9864
08.12.2010 00:00:00;311496.7220;0.9865
09.12.2010 00:00:00;308434.2641;0.9863
13.12.2010 00:00:00;308880.2849;0.9864
14.12.2010 00:00:00;303481.7413;0.9861
15.12.2010 00:00:00;304925.3955;0.9862
16.12.2010 00:00:00;306376.2477;0.9863
20.12.2010 00:00:00;309300.5061;0.9864
21.12.2010 00:00:00;316088.7988;0.9867
22.12.2010 00:00:00;321342.7139;0.9869
23.12.2010 00:00:00;322238.8363;0.9753
27.12.2010 00:00:00;317608.9660;0.9750
28.12.2010 00:00:00;319685.4922;0.9751
29.12.2010 00:00:00;320130.6742;0.9752
30.12.2010 00:00:00;317852.1805;0.9750
03.01.2011 00:00:00;323432.3994;0.9754
04.01.2011 00:00:00;319013.1881;0.9751
05.01.2011 00:00:00;322253.5583;0.9753
06.01.2011 00:00:00;322330.2481;0.9753
10.01.2011 00:00:00;322691.1762;0.9753
11.01.2011 00:00:00;325173.5797;0.9755
12.01.2011 00:00:00;328310.1877;0.9757
13.01.2011 00:00:00;324234.7328;0.9754
17.01.2011 00:00:00;317865.9616;0.9749
18.01.2011 00:00:00;318649.6382;0.9750
19.01.2011 00:00:00;307734.0390;0.9741
20.01.2011 00:00:00;299945.7641;0.9880
24.01.2011 00:00:00;298754.1072;0.9440
25.01.2011 00:00:00;297182.3267;0.9437
26.01.2011 00:00:00;303512.5525;0.9448
27.01.2011 00:00:00;305422.4610;0.9754
31.01.2011 00:00:00;302312.1670;0.9259
01.02.2011 00:00:00;306995.7550;0.9270
02.02.2011 00:00:00;305590.5992;0.9267
03.02.2011 00:00:00;305216.2214;0.9741
07.02.2011 00:00:00;314630.1330;0.9749
08.02.2011 00:00:00;314814.3778;0.9749
09.02.2011 00:00:00;314580.0426;0.9749
10.02.2011 00:00:00;315792.6524;0.9942
14.02.2011 00:00:00;325987.7519;0.9943
15.02.2011 00:00:00;321125.2907;0.9942
16.02.2011 00:00:00;324405.2663;0.9943
17.02.2011 00:00:00;325707.5921;0.9940
21.02.2011 00:00:00;320009.9422;0.9939
22.02.2011 00:00:00;306624.0305;0.9937
23.02.2011 00:00:00;299754.1199;0.9935
24.02.2011 00:00:00;304898.4936;0.9936
28.02.2011 00:00:00;307717.7505;0.9937
01.03.2011 00:00:00;301942.3463;0.9936
02.03.2011 00:00:00;303822.2174;0.9936
03.03.2011 00:00:00;309049.2274;0.9944
07.03.2011 00:00:00;305618.6995;0.9943
08.03.2011 00:00:00;306803.1915;0.9519
09.03.2011 00:00:00;303332.5088;0.9256
10.03.2011 00:00:00;298198.2093;0.9772
14.03.2011 00:00:00;299280.5446;0.9772
15.03.2011 00:00:00;292191.4623;0.9767
16.03.2011 00:00:00;286614.0898;0.9762
17.03.2011 00:00:00;286582.6767;0.9758
21.03.2011 00:00:00;291692.6656;0.9275
22.03.2011 00:00:00;288449.5609;0.9267
23.03.2011 00:00:00;291653.0428;0.9275
24.03.2011 00:00:00;295142.5093;0.9882
28.03.2011 00:00:00;301415.4754;0.9884
29.03.2011 00:00:00;304392.2360;0.9885
30.03.2011 00:00:00;306137.9268;0.9886
31.03.2011 00:00:00;304728.3433;0.9875
04.04.2011 00:00:00;307007.2982;0.9876
05.04.2011 00:00:00;311377.9545;0.9878
06.04.2011 00:00:00;302135.7107;0.9874
07.04.2011 00:00:00;299587.4534;0.9873
11.04.2011 00:00:00;297950.2991;0.9872
12.04.2011 00:00:00;291728.5736;0.9870
13.04.2011 00:00:00;298574.1638;0.9873
14.04.2011 00:00:00;299007.5542;0.9798
18.04.2011 00:00:00;305186.5724;0.9802
19.04.2011 00:00:00;306767.9028;0.9803
20.04.2011 00:00:00;311722.0602;0.9806
21.04.2011 00:00:00;313801.1433;0.9755
25.04.2011 00:00:00;313925.1242;0.9755
26.04.2011 00:00:00;313680.0006;0.9755
27.04.2011 00:00:00;313015.8529;0.9754
28.04.2011 00:00:00;317352.6659;0.9758
02.05.2011 00:00:00;311269.9597;0.9753
03.05.2011 00:00:00;306658.8482;0.9749
04.05.2011 00:00:00;304337.5951;0.9747
05.05.2011 00:00:00;305839.0148;0.9749
09.05.2011 00:00:00;314358.1988;0.9756
10.05.2011 00:00:00;316353.3371;0.9757
11.05.2011 00:00:00;315273.4870;0.9756
12.05.2011 00:00:00;319158.3694;0.9759
16.05.2011 00:00:00;311409.6998;0.9753
17.05.2011 00:00:00;306711.5175;0.9750
18.05.2011 00:00:00;313342.7496;0.9755
19.05.2011 00:00:00;315903.4843;0.9757
23.05.2011 00:00:00;308945.9572;0.9751
24.05.2011 00:00:00;306522.8726;0.9749
25.05.2011 00:00:00;310280.7411;0.9752
26.05.2011 00:00:00;312115.0865;0.9754
30.05.2011 00:00:00;315402.0990;0.9757
31.05.2011 00:00:00;317420.3755;0.9758
01.06.2011 00:00:00;315192.5581;0.9757
02.06.2011 00:00:00;308502.3299;0.9751
06.06.2011 00:00:00;301671.8980;0.9746
07.06.2011 00:00:00;303531.0946;0.9288
08.06.2011 00:00:00;305540.8993;0.9293
09.06.2011 00:00:00;306034.4041;0.4145
13.06.2011 00:00:00;302059.0413;0.4068
14.06.2011 00:00:00;305420.5926;0.4134
15.06.2011 00:00:00;304470.6148;0.4115
16.06.2011 00:00:00;309868.9977;0.4218
20.06.2011 00:00:00;307963.0546;0.4182
21.06.2011 00:00:00;312641.0443;0.4269
22.06.2011 00:00:00;313411.8094;0.4283
23.06.2011 00:00:00;314195.1944;0.3767
27.06.2011 00:00:00;316512.7942;0.3813
28.06.2011 00:00:00;320450.5283;0.3889
29.06.2011 00:00:00;319854.4885;0.3877
30.06.2011 00:00:00;321171.4216;0.3902
04.07.2011 00:00:00;322198.9145;0.3922
05.07.2011 00:00:00;322882.6610;0.3935
06.07.2011 00:00:00;324355.5045;0.3962
07.07.2011 00:00:00;323696.5119;0.4174
11.07.2011 00:00:00;321508.7459;0.4135
12.07.2011 00:00:00;321035.9513;0.4126
13.07.2011 00:00:00;322768.8646;0.4158
14.07.2011 00:00:00;318424.1185;0.4078
18.07.2011 00:00:00;325312.3715;0.4203
19.07.2011 00:00:00;327476.3678;0.4242
20.07.2011 00:00:00;314149.4181;0.3997
21.07.2011 00:00:00;315327.8930;0.3925
25.07.2011 00:00:00;315685.8192;0.3932
26.07.2011 00:00:00;315889.0057;0.3935
27.07.2011 00:00:00;313472.3112;0.3889
28.07.2011 00:00:00;320178.1494;0.4017
01.08.2011 00:00:00;318830.9845;0.3991
02.08.2011 00:00:00;318185.7905;0.3979
03.08.2011 00:00:00;315960.2001;0.3937
