Asof;Cash
11.07.2007 00:00:00;25324.7578
11.07.2007 00:00:00;8247.7021
11.07.2007 00:00:00;-8826.2324
11.07.2007 00:00:00;-25871.6183
11.07.2007 00:00:00;-42946.6441
11.07.2007 00:00:00;-26164.5185
11.07.2007 00:00:00;-26392.6453
11.07.2007 00:00:00;-9055.0073
11.07.2007 00:00:00;8020.0185
18.07.2007 00:00:00;-8006.1959
18.07.2007 00:00:00;-43594.1971
18.07.2007 00:00:00;-27270.2212
18.07.2007 00:00:00;-10125.1137
18.07.2007 00:00:00;6836.4646
26.07.2007 00:00:00;37079.9684
26.07.2007 00:00:00;49942.2954
30.07.2007 00:00:00;63800.3717
31.07.2007 00:00:00;80166.7803
01.08.2007 00:00:00;110317.9322
01.08.2007 00:00:00;93919.7533
01.08.2007 00:00:00;77526.9083
01.08.2007 00:00:00;61133.3390
01.08.2007 00:00:00;44753.6190
01.08.2007 00:00:00;28377.5734
01.08.2007 00:00:00;11991.4672
01.08.2007 00:00:00;-4347.2260
01.08.2007 00:00:00;-20739.7167
01.08.2007 00:00:00;-37133.1251
01.08.2007 00:00:00;-53528.0700
01.08.2007 00:00:00;-69927.1123
01.08.2007 00:00:00;-53244.7627
01.08.2007 00:00:00;-35366.4350
01.08.2007 00:00:00;-65517.5869
01.08.2007 00:00:00;-5255.0867
01.08.2007 00:00:00;11143.9556
09.08.2007 00:00:00;18121.3050
09.08.2007 00:00:00;52749.4218
14.08.2007 00:00:00;68760.9142
15.08.2007 00:00:00;69818.4776
15.08.2007 00:00:00;70151.6254
15.08.2007 00:00:00;85290.1828
15.08.2007 00:00:00;104691.8450
15.08.2007 00:00:00;119166.7893
15.08.2007 00:00:00;105549.7893
15.08.2007 00:00:00;90049.5370
15.08.2007 00:00:00;74557.1876
15.08.2007 00:00:00;59030.3191
15.08.2007 00:00:00;43534.6230
15.08.2007 00:00:00;28025.8296
15.08.2007 00:00:00;12538.8750
15.08.2007 00:00:00;-2986.5035
15.08.2007 00:00:00;-18507.6967
15.08.2007 00:00:00;-34020.6167
15.08.2007 00:00:00;-49543.8135
15.08.2007 00:00:00;-65069.5959
15.08.2007 00:00:00;-49770.8871
15.08.2007 00:00:00;-33580.7550
15.08.2007 00:00:00;-48055.6993
15.08.2007 00:00:00;-33580.7550
15.08.2007 00:00:00;-52982.4172
15.08.2007 00:00:00;-17987.2703
15.08.2007 00:00:00;-33125.8277
15.08.2007 00:00:00;-17987.2703
15.08.2007 00:00:00;-2644.5276
15.08.2007 00:00:00;12746.2338
15.08.2007 00:00:00;28658.2106
15.08.2007 00:00:00;44183.9930
15.08.2007 00:00:00;59707.1898
16.08.2007 00:00:00;60088.8924
16.08.2007 00:00:00;75495.7737
16.08.2007 00:00:00;92582.6177
20.08.2007 00:00:00;92817.0547
21.08.2007 00:00:00;92935.9517
22.08.2007 00:00:00;109694.4284
22.08.2007 00:00:00;125108.6015
23.08.2007 00:00:00;141021.4107
29.08.2007 00:00:00;141136.3440
29.08.2007 00:00:00;141835.6440
29.08.2007 00:00:00;156442.2800
29.08.2007 00:00:00;141626.3220
29.08.2007 00:00:00;125964.5074
29.08.2007 00:00:00;110123.0547
29.08.2007 00:00:00;94291.9109
29.08.2007 00:00:00;78448.9798
29.08.2007 00:00:00;63842.3438
29.08.2007 00:00:00;78448.9798
29.08.2007 00:00:00;94017.2868
29.08.2007 00:00:00;109860.2179
29.08.2007 00:00:00;126359.3934
30.08.2007 00:00:00;126417.5659
30.08.2007 00:00:00;126777.5659
03.09.2007 00:00:00;127261.9439
03.09.2007 00:00:00;143410.0139
04.09.2007 00:00:00;159533.3276
12.09.2007 00:00:00;161002.5030
12.09.2007 00:00:00;144737.9117
12.09.2007 00:00:00;128470.0471
12.09.2007 00:00:00;112206.3271
12.09.2007 00:00:00;95948.5495
12.09.2007 00:00:00;79680.7425
12.09.2007 00:00:00;63420.3680
12.09.2007 00:00:00;47161.0954
12.09.2007 00:00:00;30931.2034
12.09.2007 00:00:00;14666.3204
12.09.2007 00:00:00;-1575.2064
12.09.2007 00:00:00;-17835.8733
12.09.2007 00:00:00;-1575.2064
12.09.2007 00:00:00;14666.3204
12.09.2007 00:00:00;8152.1828
13.09.2007 00:00:00;24024.5490
13.09.2007 00:00:00;30464.8113
19.09.2007 00:00:00;13853.4338
19.09.2007 00:00:00;-2740.7988
19.09.2007 00:00:00;-19349.0278
19.09.2007 00:00:00;-35944.5197
19.09.2007 00:00:00;-18916.6843
19.09.2007 00:00:00;-2300.2836
19.09.2007 00:00:00;14754.6745
26.09.2007 00:00:00;15819.8745
26.09.2007 00:00:00;15890.6906
26.09.2007 00:00:00;16140.0652
26.09.2007 00:00:00;1082.9223
26.09.2007 00:00:00;-15597.9299
26.09.2007 00:00:00;-31488.0095
26.09.2007 00:00:00;-47383.2171
26.09.2007 00:00:00;-64052.2277
26.09.2007 00:00:00;-80719.9640
26.09.2007 00:00:00;-97306.1682
26.09.2007 00:00:00;-113972.8996
26.09.2007 00:00:00;-82895.7839
26.09.2007 00:00:00;-66721.3889
26.09.2007 00:00:00;-49790.1854
26.09.2007 00:00:00;-33123.4540
26.09.2007 00:00:00;-16537.2498
26.09.2007 00:00:00;130.4865
26.09.2007 00:00:00;8698.8548
27.09.2007 00:00:00;25485.2948
27.09.2007 00:00:00;41957.5202
27.09.2007 00:00:00;42212.5585
01.10.2007 00:00:00;58779.3376
02.10.2007 00:00:00;59132.9268
04.10.2007 00:00:00;75588.5509
04.10.2007 00:00:00;92642.7716
10.10.2007 00:00:00;59397.7716
10.10.2007 00:00:00;23326.8180
10.10.2007 00:00:00;7584.1452
10.10.2007 00:00:00;-27327.8256
10.10.2007 00:00:00;-18629.9880
10.10.2007 00:00:00;-176.7019
10.10.2007 00:00:00;9138.6331
17.10.2007 00:00:00;-6523.9821
17.10.2007 00:00:00;-23854.0686
17.10.2007 00:00:00;-15827.5145
17.10.2007 00:00:00;8866.8536
22.10.2007 00:00:00;23571.2859
22.10.2007 00:00:00;55536.9764
23.10.2007 00:00:00;55703.9091
24.10.2007 00:00:00;30196.2695
24.10.2007 00:00:00;12658.7132
24.10.2007 00:00:00;-4890.1147
24.10.2007 00:00:00;-22392.7731
24.10.2007 00:00:00;-13194.3178
24.10.2007 00:00:00;8949.1537
30.10.2007 00:00:00;19632.8701
01.11.2007 00:00:00;35342.4050
01.11.2007 00:00:00;68531.0141
05.11.2007 00:00:00;84194.1533
07.11.2007 00:00:00;84547.6012
07.11.2007 00:00:00;97125.9053
07.11.2007 00:00:00;79771.5853
07.11.2007 00:00:00;62426.1076
07.11.2007 00:00:00;45094.5076
07.11.2007 00:00:00;27747.6552
07.11.2007 00:00:00;10404.4956
07.11.2007 00:00:00;-6929.0886
07.11.2007 00:00:00;-24271.4386
07.11.2007 00:00:00;-41621.6251
07.11.2007 00:00:00;-25613.5228
07.11.2007 00:00:00;-10081.0298
07.11.2007 00:00:00;-22659.3339
07.11.2007 00:00:00;-10081.0298
07.11.2007 00:00:00;-10434.4777
07.11.2007 00:00:00;7316.4612
12.11.2007 00:00:00;21616.6166
12.11.2007 00:00:00;36348.2274
13.11.2007 00:00:00;38102.0894
14.11.2007 00:00:00;53388.2979
14.11.2007 00:00:00;69118.4629
15.11.2007 00:00:00;84433.3296
21.11.2007 00:00:00;150398.3796
21.11.2007 00:00:00;164669.9935
21.11.2007 00:00:00;224253.5873
21.11.2007 00:00:00;239719.2847
22.11.2007 00:00:00;240052.8647
22.11.2007 00:00:00;241532.8947
26.11.2007 00:00:00;241873.8847
26.11.2007 00:00:00;257110.4347
27.11.2007 00:00:00;271968.8947
28.11.2007 00:00:00;260022.0523
28.11.2007 00:00:00;244690.8642
28.11.2007 00:00:00;229420.9046
28.11.2007 00:00:00;246496.0225
17.12.2007 00:00:00;261781.7864
17.12.2007 00:00:00;276571.3716
19.12.2007 00:00:00;247899.2321
23.01.2008 00:00:00;275846.9711
23.01.2008 00:00:00;260720.0517
23.01.2008 00:00:00;245592.7221
23.01.2008 00:00:00;230512.4530
23.01.2008 00:00:00;215384.0912
23.01.2008 00:00:00;187436.3522
23.01.2008 00:00:00;243289.2270
30.01.2008 00:00:00;228176.3976
30.01.2008 00:00:00;242891.4404
06.02.2008 00:00:00;257882.5085
06.02.2008 00:00:00;271991.2181
06.02.2008 00:00:00;256896.9634
06.02.2008 00:00:00;241830.2285
13.02.2008 00:00:00;228369.0826
13.02.2008 00:00:00;244866.1089
20.02.2008 00:00:00;259787.3172
20.02.2008 00:00:00;244708.1437
21.02.2008 00:00:00;257452.1277
21.02.2008 00:00:00;272328.9784
27.02.2008 00:00:00;257275.0781
27.02.2008 00:00:00;242212.6942
27.02.2008 00:00:00;227149.9783
27.02.2008 00:00:00;241414.0829
05.03.2008 00:00:00;226480.0678
05.03.2008 00:00:00;241301.0379
12.03.2008 00:00:00;254981.0709
12.03.2008 00:00:00;269343.3873
12.03.2008 00:00:00;254548.4624
12.03.2008 00:00:00;239798.5862
12.03.2008 00:00:00;225021.8298
12.03.2008 00:00:00;238348.2409
19.03.2008 00:00:00;252103.6329
19.03.2008 00:00:00;237446.6857
19.03.2008 00:00:00;222792.7273
19.03.2008 00:00:00;208151.1073
19.03.2008 00:00:00;221391.3377
19.03.2008 00:00:00;235441.6033
26.03.2008 00:00:00;220700.4721
26.03.2008 00:00:00;205946.1519
26.03.2008 00:00:00;221037.7641
26.03.2008 00:00:00;235600.0924
02.04.2008 00:00:00;250157.4924
02.04.2008 00:00:00;235411.7343
09.04.2008 00:00:00;220618.9877
09.04.2008 00:00:00;236187.2261
22.04.2008 00:00:00;248918.0476
23.04.2008 00:00:00;236305.2546
23.04.2008 00:00:00;221614.2540
23.04.2008 00:00:00;236444.8365
24.04.2008 00:00:00;250886.5576
30.04.2008 00:00:00;236252.4204
14.05.2008 00:00:00;221504.5657
14.05.2008 00:00:00;236253.4932
21.05.2008 00:00:00;221549.8603
21.05.2008 00:00:00;206879.8284
21.05.2008 00:00:00;221469.1719
21.05.2008 00:00:00;235890.4434
28.05.2008 00:00:00;221237.2296
28.05.2008 00:00:00;206574.6491
28.05.2008 00:00:00;235879.2289
04.06.2008 00:00:00;221251.4694
04.06.2008 00:00:00;234769.5966
10.06.2008 00:00:00;238174.6618
18.06.2008 00:00:00;224371.8246
18.06.2008 00:00:00;210902.2588
18.06.2008 00:00:00;225427.9393
18.06.2008 00:00:00;238897.5051
18.06.2008 00:00:00;248423.5098
25.06.2008 00:00:00;233520.0583
02.07.2008 00:00:00;218741.9671
02.07.2008 00:00:00;232333.6496
07.07.2008 00:00:00;245503.5523
08.07.2008 00:00:00;259602.7781
09.07.2008 00:00:00;245139.6631
09.07.2008 00:00:00;230661.0492
09.07.2008 00:00:00;216186.1449
09.07.2008 00:00:00;201716.5382
09.07.2008 00:00:00;207704.5842
09.07.2008 00:00:00;220016.7621
09.07.2008 00:00:00;233026.1515
23.07.2008 00:00:00;247421.0593
23.07.2008 00:00:00;232886.8471
23.07.2008 00:00:00;218359.8970
23.07.2008 00:00:00;203964.9892
23.07.2008 00:00:00;218359.8970
23.07.2008 00:00:00;233149.4029
28.07.2008 00:00:00;247220.2701
28.07.2008 00:00:00;260576.2141
30.07.2008 00:00:00;246296.6272
30.07.2008 00:00:00;232043.1969
30.07.2008 00:00:00;217760.6952
30.07.2008 00:00:00;230058.3555
06.08.2008 00:00:00;215734.9800
06.08.2008 00:00:00;201240.2129
06.08.2008 00:00:00;215433.5650
06.08.2008 00:00:00;229928.3321
06.08.2008 00:00:00;237257.6732
13.08.2008 00:00:00;238108.8049
13.08.2008 00:00:00;223755.7604
13.08.2008 00:00:00;209399.1567
13.08.2008 00:00:00;195052.0040
13.08.2008 00:00:00;180706.3930
13.08.2008 00:00:00;166347.2489
13.08.2008 00:00:00;151989.4990
13.08.2008 00:00:00;158834.4801
13.08.2008 00:00:00;173192.2300
14.08.2008 00:00:00;173278.5976
18.08.2008 00:00:00;188070.8945
20.08.2008 00:00:00;202328.7780
20.08.2008 00:00:00;187986.4589
20.08.2008 00:00:00;173641.4657
20.08.2008 00:00:00;159297.6176
20.08.2008 00:00:00;144943.0392
20.08.2008 00:00:00;130588.9179
20.08.2008 00:00:00;116262.0181
20.08.2008 00:00:00;101916.5186
20.08.2008 00:00:00;115290.5026
27.08.2008 00:00:00;115381.9301
27.08.2008 00:00:00;128948.7367
27.08.2008 00:00:00;140916.7540
27.08.2008 00:00:00;126830.7696
27.08.2008 00:00:00;112743.6173
27.08.2008 00:00:00;98661.6526
27.08.2008 00:00:00;84586.6001
27.08.2008 00:00:00;70515.9408
27.08.2008 00:00:00;83556.7220
27.08.2008 00:00:00;71588.7047
27.08.2008 00:00:00;83556.7220
27.08.2008 00:00:00;97510.7952
27.08.2008 00:00:00;111581.4545
28.08.2008 00:00:00;125716.1436
02.09.2008 00:00:00;139847.6755
04.09.2008 00:00:00;141744.7231
04.09.2008 00:00:00;155791.0900
04.09.2008 00:00:00;156555.0637
04.09.2008 00:00:00;170585.7360
08.09.2008 00:00:00;184736.2909
08.09.2008 00:00:00;185327.1519
09.09.2008 00:00:00;199138.8585
10.09.2008 00:00:00;184967.6507
10.09.2008 00:00:00;170797.7288
10.09.2008 00:00:00;157729.8480
10.09.2008 00:00:00;143578.4280
10.09.2008 00:00:00;129410.9849
10.09.2008 00:00:00;115239.0628
10.09.2008 00:00:00;101066.1406
10.09.2008 00:00:00;87890.2163
10.09.2008 00:00:00;73736.4389
10.09.2008 00:00:00;59563.5274
10.09.2008 00:00:00;70781.8740
10.09.2008 00:00:00;85073.8802
10.09.2008 00:00:00;99669.1755
10.09.2008 00:00:00;114717.9900
17.09.2008 00:00:00;126589.7095
17.09.2008 00:00:00;139414.1114
17.09.2008 00:00:00;125931.7436
17.09.2008 00:00:00;112443.9730
17.09.2008 00:00:00;98965.9505
17.09.2008 00:00:00;85481.3630
17.09.2008 00:00:00;72019.6011
17.09.2008 00:00:00;58541.1563
17.09.2008 00:00:00;70255.4763
17.09.2008 00:00:00;57431.0744
17.09.2008 00:00:00;83787.7185
17.09.2008 00:00:00;71915.9990
17.09.2008 00:00:00;97318.0830
17.09.2008 00:00:00;110552.5269
24.09.2008 00:00:00;110627.1687
24.09.2008 00:00:00;123931.8423
24.09.2008 00:00:00;137129.4326
24.09.2008 00:00:00;150058.8784
24.09.2008 00:00:00;162839.0200
24.09.2008 00:00:00;149501.2162
24.09.2008 00:00:00;136184.8400
24.09.2008 00:00:00;122864.5765
24.09.2008 00:00:00;109526.6363
24.09.2008 00:00:00;96189.9646
24.09.2008 00:00:00;83409.8230
24.09.2008 00:00:00;96189.9646
24.09.2008 00:00:00;109526.6363
25.09.2008 00:00:00;109944.7827
29.09.2008 00:00:00;110374.3773
30.09.2008 00:00:00;122936.4439
02.10.2008 00:00:00;134016.4806
06.10.2008 00:00:00;146821.9371
07.10.2008 00:00:00;146957.0415
08.10.2008 00:00:00;159099.6851
08.10.2008 00:00:00;168903.5574
08.10.2008 00:00:00;182301.4783
08.10.2008 00:00:00;195736.0205
08.10.2008 00:00:00;208985.2441
09.10.2008 00:00:00;219531.6210
09.10.2008 00:00:00;231859.8294
15.10.2008 00:00:00;219307.6667
15.10.2008 00:00:00;206747.1393
15.10.2008 00:00:00;194182.9666
15.10.2008 00:00:00;181625.9733
15.10.2008 00:00:00;191217.5332
15.10.2008 00:00:00;202331.7961
22.10.2008 00:00:00;189738.7598
22.10.2008 00:00:00;177157.0399
22.10.2008 00:00:00;188713.2497
22.10.2008 00:00:00;201512.3913
29.10.2008 00:00:00;201877.5665
29.10.2008 00:00:00;189361.9266
29.10.2008 00:00:00;176850.7999
29.10.2008 00:00:00;164331.9120
29.10.2008 00:00:00;163966.7368
29.10.2008 00:00:00;176906.6400
29.10.2008 00:00:00;189565.3443
29.10.2008 00:00:00;201118.9103
05.11.2008 00:00:00;188696.6216
05.11.2008 00:00:00;176290.4756
05.11.2008 00:00:00;163904.8264
05.11.2008 00:00:00;175589.1286
05.11.2008 00:00:00;187208.1265
05.11.2008 00:00:00;199749.1965
12.11.2008 00:00:00;187427.2556
12.11.2008 00:00:00;175103.9268
12.11.2008 00:00:00;186437.0525
12.11.2008 00:00:00;198271.9890
19.11.2008 00:00:00;198546.4008
19.11.2008 00:00:00;210229.0134
19.11.2008 00:00:00;197984.0890
19.11.2008 00:00:00;185738.5040
19.11.2008 00:00:00;173484.3593
19.11.2008 00:00:00;185176.4845
19.11.2008 00:00:00;197430.6292
20.11.2008 00:00:00;209544.3033
26.11.2008 00:00:00;197357.3034
26.11.2008 00:00:00;185186.3689
26.11.2008 00:00:00;173019.6889
26.11.2008 00:00:00;183340.6674
26.11.2008 00:00:00;195071.0064
03.12.2008 00:00:00;183005.1122
03.12.2008 00:00:00;170900.0507
03.12.2008 00:00:00;182347.5011
03.12.2008 00:00:00;194298.6770
10.12.2008 00:00:00;206129.6638
10.12.2008 00:00:00;194002.3981
17.12.2008 00:00:00;205600.5072
17.12.2008 00:00:00;216498.5472
17.12.2008 00:00:00;204552.7558
17.12.2008 00:00:00;192627.9131
17.12.2008 00:00:00;180698.0843
17.12.2008 00:00:00;191825.7498
24.12.2008 00:00:00;179876.1818
24.12.2008 00:00:00;167912.7045
24.12.2008 00:00:00;155944.8359
24.12.2008 00:00:00;167690.1411
24.12.2008 00:00:00;179883.0436
24.12.2008 00:00:00;191808.3560
05.01.2009 00:00:00;193177.6934
06.01.2009 00:00:00;205468.1975
07.01.2009 00:00:00;207557.4197
07.01.2009 00:00:00;219510.7694
07.01.2009 00:00:00;207326.7896
07.01.2009 00:00:00;195156.5225
07.01.2009 00:00:00;182975.7320
07.01.2009 00:00:00;171022.3823
07.01.2009 00:00:00;182975.7320
07.01.2009 00:00:00;180886.5098
07.01.2009 00:00:00;195218.0069
14.01.2009 00:00:00;183186.6078
14.01.2009 00:00:00;171158.6126
14.01.2009 00:00:00;181986.6587
14.01.2009 00:00:00;193578.5224
21.01.2009 00:00:00;194533.7587
21.01.2009 00:00:00;182476.7874
21.01.2009 00:00:00;170447.4148
21.01.2009 00:00:00;158397.5930
21.01.2009 00:00:00;170334.6960
21.01.2009 00:00:00;181590.5055
21.01.2009 00:00:00;193640.3273
22.01.2009 00:00:00;205588.5574
28.01.2009 00:00:00;206669.2135
28.01.2009 00:00:00;194631.0235
28.01.2009 00:00:00;182592.6072
28.01.2009 00:00:00;170560.4202
28.01.2009 00:00:00;158522.7128
28.01.2009 00:00:00;170508.2030
28.01.2009 00:00:00;181776.7324
28.01.2009 00:00:00;193814.4398
29.01.2009 00:00:00;205810.2296
04.02.2009 00:00:00;193736.4817
04.02.2009 00:00:00;181649.6975
04.02.2009 00:00:00;193745.4223
11.02.2009 00:00:00;193857.5532
11.02.2009 00:00:00;181751.3544
11.02.2009 00:00:00;169657.0199
11.02.2009 00:00:00;181871.6899
11.02.2009 00:00:00;193966.0244
12.02.2009 00:00:00;206129.9284
18.02.2009 00:00:00;194009.5521
18.02.2009 00:00:00;181881.3258
18.02.2009 00:00:00;193194.8742
19.02.2009 00:00:00;193580.1398
24.02.2009 00:00:00;205386.4984
25.02.2009 00:00:00;193390.4076
25.02.2009 00:00:00;181395.2520
25.02.2009 00:00:00;192450.5935
04.03.2009 00:00:00;203501.1366
04.03.2009 00:00:00;191583.5592
04.03.2009 00:00:00;179662.6550
04.03.2009 00:00:00;168612.1119
04.03.2009 00:00:00;179662.6550
04.03.2009 00:00:00;190780.0809
18.03.2009 00:00:00;202288.8516
18.03.2009 00:00:00;190280.1434
18.03.2009 00:00:00;178278.2419
18.03.2009 00:00:00;166769.4712
18.03.2009 00:00:00;178278.2419
18.03.2009 00:00:00;191720.8592
23.03.2009 00:00:00;203172.4892
25.03.2009 00:00:00;191233.1174
25.03.2009 00:00:00;179303.4569
25.03.2009 00:00:00;191105.1772
01.04.2009 00:00:00;202402.1952
01.04.2009 00:00:00;192623.9527
01.04.2009 00:00:00;180618.6492
01.04.2009 00:00:00;192625.1832
09.04.2009 00:00:00;193189.2757
13.04.2009 00:00:00;205260.3085
15.04.2009 00:00:00;217207.5564
15.04.2009 00:00:00;205090.5033
15.04.2009 00:00:00;192973.5793
22.04.2009 00:00:00;180751.4943
22.04.2009 00:00:00;168551.4943
22.04.2009 00:00:00;156328.2789
22.04.2009 00:00:00;144123.4889
30.04.2009 00:00:00;156499.5156
06.05.2009 00:00:00;158166.1122
06.05.2009 00:00:00;169159.6122
06.05.2009 00:00:00;161819.7833
06.05.2009 00:00:00;149449.1032
06.05.2009 00:00:00;137083.9929
06.05.2009 00:00:00;124715.0768
06.05.2009 00:00:00;112869.3104
06.05.2009 00:00:00;100497.8290
06.05.2009 00:00:00;88133.6044
06.05.2009 00:00:00;75771.5792
06.05.2009 00:00:00;63418.5016
06.05.2009 00:00:00;51048.9850
06.05.2009 00:00:00;38687.7930
06.05.2009 00:00:00;26320.5959
06.05.2009 00:00:00;13953.3988
06.05.2009 00:00:00;1589.2288
06.05.2009 00:00:00;-10777.6876
06.05.2009 00:00:00;-23142.3626
06.05.2009 00:00:00;-35511.3132
06.05.2009 00:00:00;-11467.2838
06.05.2009 00:00:00;-22460.7838
06.05.2009 00:00:00;-11467.2838
06.05.2009 00:00:00;901.6668
07.05.2009 00:00:00;12241.6354
12.05.2009 00:00:00;20311.5324
13.05.2009 00:00:00;20824.8995
13.05.2009 00:00:00;21900.0995
13.05.2009 00:00:00;11228.1330
13.05.2009 00:00:00;557.0473
13.05.2009 00:00:00;-10109.1899
13.05.2009 00:00:00;-20767.4590
13.05.2009 00:00:00;-31423.3057
13.05.2009 00:00:00;-42089.0181
13.05.2009 00:00:00;-52748.4323
13.05.2009 00:00:00;-42619.2464
13.05.2009 00:00:00;-32404.2057
13.05.2009 00:00:00;-21428.2092
13.05.2009 00:00:00;-10768.7950
13.05.2009 00:00:00;-103.0826
13.05.2009 00:00:00;9553.3661
21.05.2009 00:00:00;10858.5111
21.05.2009 00:00:00;21671.1246
21.05.2009 00:00:00;32011.5792
21.05.2009 00:00:00;33031.9379
21.05.2009 00:00:00;33743.0918
21.05.2009 00:00:00;44171.3831
21.05.2009 00:00:00;52184.4275
25.05.2009 00:00:00;63133.4112
25.05.2009 00:00:00;73900.2248
27.05.2009 00:00:00;74128.4810
27.05.2009 00:00:00;74569.7459
27.05.2009 00:00:00;84404.5740
27.05.2009 00:00:00;73326.8031
27.05.2009 00:00:00;62246.2764
27.05.2009 00:00:00;51173.2070
27.05.2009 00:00:00;40100.8827
27.05.2009 00:00:00;29021.0865
27.05.2009 00:00:00;17939.8292
27.05.2009 00:00:00;6858.1412
27.05.2009 00:00:00;-4208.1579
27.05.2009 00:00:00;-15274.2690
27.05.2009 00:00:00;-26348.5680
27.05.2009 00:00:00;-37427.1876
27.05.2009 00:00:00;-48491.2734
27.05.2009 00:00:00;-37120.0829
27.05.2009 00:00:00;-46954.9110
27.05.2009 00:00:00;-37120.0829
27.05.2009 00:00:00;-26985.1084
27.05.2009 00:00:00;-15921.0226
27.05.2009 00:00:00;-4842.4030
27.05.2009 00:00:00;6231.8960
28.05.2009 00:00:00;17313.6656
28.05.2009 00:00:00;28220.6012
03.06.2009 00:00:00;9808.6353
03.06.2009 00:00:00;-1339.8267
03.06.2009 00:00:00;-12488.7955
03.06.2009 00:00:00;-23633.6255
03.06.2009 00:00:00;-34778.2584
03.06.2009 00:00:00;-45917.3729
03.06.2009 00:00:00;-57066.3910
03.06.2009 00:00:00;-45373.9014
03.06.2009 00:00:00;-35145.5633
03.06.2009 00:00:00;-24462.6324
03.06.2009 00:00:00;-12322.6099
03.06.2009 00:00:00;-1672.0503
03.06.2009 00:00:00;9476.9678
10.06.2009 00:00:00;11007.3478
10.06.2009 00:00:00;-382.8208
10.06.2009 00:00:00;-11777.8233
10.06.2009 00:00:00;-23544.3523
10.06.2009 00:00:00;-34937.5814
10.06.2009 00:00:00;-46331.4814
10.06.2009 00:00:00;-57724.8964
10.06.2009 00:00:00;-46558.7001
10.06.2009 00:00:00;-36012.3928
10.06.2009 00:00:00;-25757.9031
10.06.2009 00:00:00;-14325.9175
10.06.2009 00:00:00;-2932.5025
10.06.2009 00:00:00;8461.3975
11.06.2009 00:00:00;8555.0334
15.06.2009 00:00:00;18985.2067
16.06.2009 00:00:00;19209.4460
16.06.2009 00:00:00;29678.6490
17.06.2009 00:00:00;39322.8687
17.06.2009 00:00:00;39426.2213
17.06.2009 00:00:00;48034.1633
17.06.2009 00:00:00;57443.5564
17.06.2009 00:00:00;47004.4813
17.06.2009 00:00:00;36552.2559
17.06.2009 00:00:00;26100.5760
17.06.2009 00:00:00;15672.7292
17.06.2009 00:00:00;5222.8593
17.06.2009 00:00:00;-5230.8257
17.06.2009 00:00:00;-15686.1657
17.06.2009 00:00:00;-26140.2697
17.06.2009 00:00:00;-36581.8954
17.06.2009 00:00:00;-47043.7379
17.06.2009 00:00:00;-57503.8969
17.06.2009 00:00:00;-67951.6709
17.06.2009 00:00:00;-57587.5813
17.06.2009 00:00:00;-47417.5813
17.06.2009 00:00:00;-37066.7142
17.06.2009 00:00:00;-46476.1073
17.06.2009 00:00:00;-37066.7142
17.06.2009 00:00:00;-45674.6562
17.06.2009 00:00:00;-26555.5422
17.06.2009 00:00:00;-26658.8948
17.06.2009 00:00:00;-16048.0277
17.06.2009 00:00:00;-25692.2474
17.06.2009 00:00:00;-16048.0277
17.06.2009 00:00:00;-4671.7577
17.06.2009 00:00:00;5776.0163
22.06.2009 00:00:00;6621.4052
23.06.2009 00:00:00;16666.3401
25.06.2009 00:00:00;17722.6529
29.06.2009 00:00:00;18491.2188
30.06.2009 00:00:00;18752.1061
01.07.2009 00:00:00;18879.9438
01.07.2009 00:00:00;29197.4027
01.07.2009 00:00:00;29561.3357
01.07.2009 00:00:00;39448.0553
01.07.2009 00:00:00;50024.0981
01.07.2009 00:00:00;60017.7417
01.07.2009 00:00:00;69005.3978
01.07.2009 00:00:00;59603.9978
01.07.2009 00:00:00;49108.0415
01.07.2009 00:00:00;38609.2617
01.07.2009 00:00:00;28133.2617
01.07.2009 00:00:00;17380.9561
01.07.2009 00:00:00;6893.8959
01.07.2009 00:00:00;-3599.8612
01.07.2009 00:00:00;-14092.3201
01.07.2009 00:00:00;-24584.0341
01.07.2009 00:00:00;-35078.0537
01.07.2009 00:00:00;-45567.3060
01.07.2009 00:00:00;-56062.1982
01.07.2009 00:00:00;-66558.7930
01.07.2009 00:00:00;-77027.6830
01.07.2009 00:00:00;-87518.4776
01.07.2009 00:00:00;-75474.0476
01.07.2009 00:00:00;-32358.5184
01.07.2009 00:00:00;-41346.1745
01.07.2009 00:00:00;-32358.5184
01.07.2009 00:00:00;-42352.1620
01.07.2009 00:00:00;-32358.5184
01.07.2009 00:00:00;-42934.5612
01.07.2009 00:00:00;-32358.5184
01.07.2009 00:00:00;-21887.0655
01.07.2009 00:00:00;-11396.2709
01.07.2009 00:00:00;-927.3809
01.07.2009 00:00:00;9569.2139
02.07.2009 00:00:00;19835.3111
02.07.2009 00:00:00;29954.0384
08.07.2009 00:00:00;19914.8326
08.07.2009 00:00:00;9899.0064
08.07.2009 00:00:00;-128.3729
08.07.2009 00:00:00;-10168.2261
08.07.2009 00:00:00;-20182.9589
08.07.2009 00:00:00;-30207.1298
08.07.2009 00:00:00;-40225.3298
08.07.2009 00:00:00;-50267.5282
08.07.2009 00:00:00;-60298.0943
08.07.2009 00:00:00;-70301.2308
08.07.2009 00:00:00;-61093.4328
08.07.2009 00:00:00;-40680.2251
08.07.2009 00:00:00;-30766.1182
08.07.2009 00:00:00;-21390.3179
08.07.2009 00:00:00;-11353.6874
08.07.2009 00:00:00;-1450.4790
08.07.2009 00:00:00;8552.6575
16.07.2009 00:00:00;18898.5174
