TicketFee;TransactionDateTime;SecurityId;Shares;TargetAmountEur;TransactionType;Cancelled;TargetWeight;EffectiveWeight;EffectiveAmountEur
50;15.11.2017 00:00:00;400363;-384;-19765;2;0;0;-0.0467;-19765.0094
50;15.11.2017 00:00:00;400061;580;21165.3134;1;0;0.05;0.0500;21163.7226
50;15.11.2017 00:00:00;424978;582;21165.3134;1;0;0.05;0.0500;21147.9476
50;15.11.2017 00:00:00;402161;525;21165.3134;1;0;0.05;0.0499;21140.5515
50;15.11.2017 00:00:00;419443;200;21165.3134;1;0;0.05;0.0499;21114.0763
50;15.11.2017 00:00:00;430185;-1103;-12317;2;0;0;-0.0291;-12327.9805
50;15.11.2017 00:00:00;433300;-3841;-19648;2;0;0;-0.0464;-19648.3738
50;17.11.2017 00:00:00;424505;-2983;-19637;2;0;0;-0.0457;-19643.3717
50;22.11.2017 00:00:00;431668;241;21891.3676;1;0;0.05;0.0499;21853.8938
50;29.11.2017 00:00:00;409164;-123;-20039;2;0;0;-0.0484;-20203.1392
50;29.11.2017 00:00:00;404170;-436;-19423;2;0;0;-0.0467;-19467.3080
50;29.11.2017 00:00:00;428391;347;20853.2533;1;0;0.05;0.0499;20805.3586
50;29.11.2017 00:00:00;404203;439;20853.2533;1;0;0.05;0.0499;20831.1983
50;04.12.2017 00:00:00;427710;-21;-3995;3;0;0.05;-0.0100;-4001.6878
50;04.12.2017 00:00:00;430360;-2;-320;3;0;0.05;-0.0008;-338.9173
50;04.12.2017 00:00:00;404190;-588;-19799;2;0;0;-0.0495;-19799.3164
50;06.12.2017 00:00:00;433039;-1662;-19175;2;0;0;-0.0478;-19175.1531
50;06.12.2017 00:00:00;431668;-241;-18063;2;0;0;-0.0450;-18063.2264
50;06.12.2017 00:00:00;433265;971;20068.9583;1;0;0.05;0.0500;20055.8572
50;06.12.2017 00:00:00;426858;12;20068.9583;1;0;0.05;0.0485;19459.0147
50;06.12.2017 00:00:00;433066;3073;20068.9583;1;0;0.05;0.0500;20066.69
50;11.12.2017 00:00:00;427710;-106;-20800;2;0;0;-0.0496;-20997.8042
50;11.12.2017 00:00:00;430360;-119;-20673;2;0;0;-0.0493;-20848.0777
50;13.12.2017 00:00:00;414266;1938;21321.1710;1;0;0.05;0.0500;21318
50;13.12.2017 00:00:00;427635;190;21321.1710;1;0;0.05;0.0498;21252.3213
50;20.12.2017 00:00:00;400700;59527;21720.4018;1;0;0.05;0.0500;21720.3782
50;20.12.2017 00:00:00;402552;-230;-20955;2;0;0;-0.0484;-21046.3208
50;27.12.2017 00:00:00;433265;1014;45190;3;0;0.2;0.1021;45164.2095
50;27.12.2017 00:00:00;404203;-439;-20719;2;0;0;-0.0469;-20719.3830
50;27.12.2017 00:00:00;428391;-348;-20391;2;0;0;-0.0462;-20449.4242
50;05.01.2018 00:00:00;433265;-993;-40249;3;0;0.0908701557736758460295112976;-0.0909;-40269.5808
50;10.01.2018 00:00:00;433066;-3074;-19237;2;0;0;-0.0425;-19243.24
50;10.01.2018 00:00:00;430360;106;22634.6381;1;0;0.05;0.0497;22515.3801
50;10.01.2018 00:00:00;403698;84;22634.6381;1;0;0.05;0.0496;22450.0042
50;10.01.2018 00:00:00;431549;1011;22634.6381;1;0;0.05;0.0500;22614.8732
50;22.01.2018 00:00:00;426858;-12;-19877;2;0;0;-0.0432;-19877.3381
50;24.01.2018 00:00:00;433265;939;44532;3;0;0.2;0.0972;44510.2758
50;24.01.2018 00:00:00;431110;4346;22888.7421;1;0;0.05;0.0500;22886.036
50;24.01.2018 00:00:00;400700;-59528;-24951;2;0;0;-0.0545;-24951.2758
50;24.01.2018 00:00:00;427635;-190;-19791;2;0;0;-0.0432;-19791.1597
50;24.01.2018 00:00:00;414266;-1938;-21473;2;0;0;-0.0469;-21473.04
50;26.01.2018 00:00:00;402161;-526;-21262;2;0;0;-0.0461;-21302.3125
50;31.01.2018 00:00:00;410693;107;23398.3180;1;0;0.05;0.0496;23213.8213
50;02.02.2018 00:00:00;430360;-106;-21036;2;0;0;-0.0463;-21036.3132
50;02.02.2018 00:00:00;428924;-14;-1116;3;0;0.05;-0.0025;-1143.2615
50;02.02.2018 00:00:00;400024;-817;-22590;2;0;0;-0.0497;-22590.05
50;06.02.2018 00:00:00;431549;-1011;-21378;2;0;0;-0.0482;-21378.1393
50;07.02.2018 00:00:00;431110;-4347;-20644;2;0;0;-0.0459;-20648.25
50;07.02.2018 00:00:00;432991;4227;22492.7707;1;0;0.05;0.0500;22487.64
50;07.02.2018 00:00:00;431645;115;22492.7707;1;0;0.05;0.0497;22362.8524
50;07.02.2018 00:00:00;401362;1374;22492.7707;1;0;0.05;0.0500;22487.8670
50;07.02.2018 00:00:00;423023;446;22492.7707;1;0;0.05;0.0499;22442.8097
50;09.02.2018 00:00:00;428924;-278;-21654;2;0;0;-0.0488;-21654.2489
50;14.02.2018 00:00:00;433140;860;23427.3255;1;0;0.05;0.0500;23405.3705
50;21.02.2018 00:00:00;431733;5510;23561.1202;1;0;0.05;0.0500;23560.760
50;21.02.2018 00:00:00;424978;-582;-20981;2;0;0;-0.0445;-20981.1024
50;07.03.2018 00:00:00;431110;4257;24038.3184;1;0;0.05;0.0500;24035.022
50;07.03.2018 00:00:00;423023;-446;-21189;2;0;0;-0.0441;-21189.4327
50;14.03.2018 00:00:00;404190;511;24749.5731;1;0;0.05;0.0499;24718.8704
50;14.03.2018 00:00:00;403698;-84;-22448;2;0;0;-0.0454;-22448.4868
50;16.03.2018 00:00:00;432991;-4227;-21811;2;0;0;-0.0447;-21811.32
50;20.03.2018 00:00:00;433140;-860;-21965;2;0;0;-0.0451;-21965.0495
50;21.03.2018 00:00:00;406168;770;24293.5558;1;0;0.05;0.0500;24271.8290
50;21.03.2018 00:00:00;432449;402;10543.4032;1;0;0.0217;0.0217;10524.36
50;23.03.2018 00:00:00;431110;-4258;-22690;2;0;0;-0.0487;-22695.14
50;28.03.2018 00:00:00;401362;-1375;-21705;2;0;0;-0.0477;-21720.5205
50;28.03.2018 00:00:00;404190;-512;-21305;2;0;0;-0.0468;-21346.4615
50;28.03.2018 00:00:00;431733;-5511;-23429;2;0;0;-0.0514;-23432.772
50;02.04.2018 00:00:00;410693;-7;-1534;3;0;0.05;-0.0035;-1593.2681
50;06.04.2018 00:00:00;417857;-274;-47877;3;0;0.1073185120249053724982533878;-0.1073;-47877.0950
50;09.04.2018 00:00:00;410693;-3;-668;3;0;0.05;-0.0015;-706.3997
50;11.04.2018 00:00:00;433004;645;23008.2139;1;0;0.05;0.0500;23006.2326
50;11.04.2018 00:00:00;430770;219;23008.2139;1;0;0.05;0.0498;22915.4888
50;25.04.2018 00:00:00;430770;-220;-21887;2;0;0;-0.0473;-21986.5913
50;25.04.2018 00:00:00;424978;474;23251.9105;1;0;0.05;0.0499;23221.0154
50;25.04.2018 00:00:00;431549;875;23251.9105;1;0;0.05;0.0500;23244.3712
50;25.04.2018 00:00:00;404093;260;23251.9105;1;0;0.05;0.0499;23214.5909
50;25.04.2018 00:00:00;417857;-275;-48772;2;0;0;-0.1053;-48949.6385
50;02.05.2018 00:00:00;419443;-201;-22179;2;0;0;-0.0466;-22289.6249
50;02.05.2018 00:00:00;424761;67;23905.0094;1;0;0.05;0.0494;23603.6800
50;09.05.2018 00:00:00;419147;91;24546.2446;1;0;0.05;0.0496;24338.2981
50;09.05.2018 00:00:00;404072;1368;24546.2446;1;0;0.05;0.0500;24528.7003
50;09.05.2018 00:00:00;407294;883;24546.2446;1;0;0.05;0.0500;24527.0094
50;09.05.2018 00:00:00;417629;466;24546.2446;1;0;0.05;0.0499;24504.5964
50;15.05.2018 00:00:00;406168;-771;-23882;2;0;0;-0.0478;-23912.9150
50;16.05.2018 00:00:00;414360;931;25291.8489;1;0;0.05;0.0500;25288.9237
50;23.05.2018 00:00:00;431645;38;12982;3;0;0.10;0.0248;12842.1071
50;23.05.2018 00:00:00;432449;-402;-10894;2;0;0;-0.0210;-10894.2
50;30.05.2018 00:00:00;431110;2935;26052.7750;1;0;0.05;0.0500;26051.060
50;30.05.2018 00:00:00;417629;-467;-24462;2;0;0;-0.0470;-24514.1824
50;04.06.2018 00:00:00;400061;-12;-530;3;0;0.05;-0.0011;-539.4331
50;06.06.2018 00:00:00;433004;-646;-22492;2;0;0;-0.0443;-22526.5257
50;06.06.2018 00:00:00;431645;138;48398;3;0;0.2;0.0945;48064.2302
50;06.06.2018 00:00:00;400061;-569;-28922;2;0;0;-0.0570;-28972.8936
50;20.06.2018 00:00:00;433140;657;26180.9135;1;0;0.05;0.0500;26173.3322
50;20.06.2018 00:00:00;414360;-932;-24782;2;0;0;-0.0474;-24808.4247
50;22.06.2018 00:00:00;404093;-260;-25078;2;0;0;-0.0488;-25078.3311
50;25.06.2018 00:00:00;431645;-146;-51829;3;0;0.1049077390308013886067322394;-0.1053;-52007.1893
50;25.06.2018 00:00:00;433265;-966;-60488;3;0;0.1224350653004566130966753395;-0.1225;-60519.6850
50;27.06.2018 00:00:00;419147;-91;-22702;2;0;0;-0.0454;-22702.3324
50;27.06.2018 00:00:00;428473;594;25012.0519;1;0;0.05;0.0500;24994.3522
50;27.06.2018 00:00:00;414352;4506;25012.0519;1;0;0.05;0.0500;25008.30
50;27.06.2018 00:00:00;428483;1029;25012.0519;1;0;0.05;0.0500;25011.8646
50;27.06.2018 00:00:00;405454;638;25012.0519;1;0;0.05;0.0500;24994.5913
50;27.06.2018 00:00:00;428186;76;25012.0519;1;0;0.05;0.0498;24908.6688
50;27.06.2018 00:00:00;414455;273;25012.0519;1;0;0.05;0.0498;24921.3279
50;02.07.2018 00:00:00;433265;-563;-34689;3;0;0.05;-0.0699;-34722.2533
50;02.07.2018 00:00:00;431645;-76;-26695;3;0;0.05;-0.0544;-27004.4016
50;04.07.2018 00:00:00;428755;230;24769.5996;1;0;0.05;0.0499;24723.5193
50;04.07.2018 00:00:00;404203;373;24769.5996;1;0;0.05;0.0500;24746.0687
50;04.07.2018 00:00:00;425498;115;24769.5996;1;0;0.05;0.0498;24647.5107
50;09.07.2018 00:00:00;433265;-402;-24754;2;0;0;-0.0494;-24754.2420
50;09.07.2018 00:00:00;431645;-70;-23971;2;0;0;-0.0486;-24318.2649
50;11.07.2018 00:00:00;428924;197;25053.8976;1;0;0.05;0.0499;25011.8156
50;11.07.2018 00:00:00;432356;302;12476.8410;1;0;0.0249;0.0248;12448.8656
50;18.07.2018 00:00:00;429478;1104;25099.8082;1;0;0.05;0.0500;25087.9913
50;18.07.2018 00:00:00;404072;-1369;-23935;2;0;0;-0.0477;-23952.3556
50;20.07.2018 00:00:00;428473;-595;-23339;2;0;0;-0.0469;-23378.1764
50;20.07.2018 00:00:00;410693;-17;-5002;3;0;0.05;-0.0105;-5242.6650
50;24.07.2018 00:00:00;428483;-1029;-22917;2;0;0;-0.0460;-22917.4576
50;25.07.2018 00:00:00;433265;359;25169.6506;1;0;0.05;0.0500;25151.9849
50;25.07.2018 00:00:00;431645;68;25169.6506;1;0;0.05;0.0498;25081.1700
50;25.07.2018 00:00:00;430185;1611;25169.6506;1;0;0.05;0.0500;25156.9068
50;25.07.2018 00:00:00;414455;-274;-25031;2;0;0;-0.0499;-25122.4359
50;27.07.2018 00:00:00;410693;-81;-24388;2;0;0;-0.0499;-24692.7652
50;27.07.2018 00:00:00;433140;-658;-19239;2;0;0;-0.0389;-19267.9025
50;01.08.2018 00:00:00;400443;7384;24522.9631;1;0;0.05;0.0500;24519.6718
50;01.08.2018 00:00:00;406168;601;24522.9631;1;0;0.05;0.0500;24506.2479
50;15.08.2018 00:00:00;406168;-601;-20940;2;0;0;-0.0419;-20940.3734
50;15.08.2018 00:00:00;429433;371;25011.7625;1;0;0.05;0.0500;25001.2113
50;15.08.2018 00:00:00;431182;823;25011.7625;1;0;0.05;0.0500;25004.5689
50;15.08.2018 00:00:00;431549;-875;-25084;2;0;0;-0.0501;-25084.2401
50;22.08.2018 00:00:00;431157;1331;25458.0188;1;0;0.05;0.0500;25455.375
50;22.08.2018 00:00:00;433265;-360;-24145;2;0;0;-0.0476;-24212.1147
50;28.08.2018 00:00:00;430185;-256;-4878;3;0;0.05;-0.0094;-4885.7013
50;31.08.2018 00:00:00;431182;-823;-24015;2;0;0;-0.0458;-24015.2611
50;04.09.2018 00:00:00;414352;-4506;-23566;2;0;0;-0.0446;-23566.38
50;05.09.2018 00:00:00;431645;-68;-22451;2;0;0;-0.0436;-22451.0258
50;05.09.2018 00:00:00;404161;1049;25749.4756;1;0;0.05;0.0500;25725.3365
50;05.09.2018 00:00:00;430770;196;25749.4756;1;0;0.05;0.0498;25647.9088
50;05.09.2018 00:00:00;433011;1060;11844.7588;1;0;0.0230;0.0230;11836.2417
50;07.09.2018 00:00:00;431110;-328;-3205;3;0;0.05;-0.0063;-3206.528
50;07.09.2018 00:00:00;432356;-302;-12144;2;0;0;-0.0238;-12144.1153
50;10.09.2018 00:00:00;429478;-61;-1494;3;0;0.05;-0.0029;-1500.4053
50;11.09.2018 00:00:00;430185;-42;-812;3;0;0.05;-0.0016;-824.3394
50;12.09.2018 00:00:00;430564;202;26012.9821;1;0;0.05;0.0499;25983.6995
50;14.09.2018 00:00:00;431110;-2608;-23849;2;0;0;-0.0460;-23857.984
50;19.09.2018 00:00:00;424978;-474;-26605;2;0;0;-0.0523;-26605.2530
50;19.09.2018 00:00:00;414242;1361;25457.8829;1;0;0.05;0.0500;25450.7
50;19.09.2018 00:00:00;401243;816;25457.8829;1;0;0.05;0.0500;25437.4629
50;26.09.2018 00:00:00;430564;-202;-23938;2;0;0;-0.0470;-23938.3203
50;26.09.2018 00:00:00;431645;67;25455.3527;1;0;0.05;0.0498;25360.5992
50;28.09.2018 00:00:00;405454;-28;-1168;3;0;0.05;-0.0023;-1174.8646
50;28.09.2018 00:00:00;430770;-196;-24117;2;0;0;-0.0471;-24117.1234
50;01.10.2018 00:00:00;424761;-1;-106;3;0;0.05;-0.0007;-385.8345
50;03.10.2018 00:00:00;433004;539;25508.5428;1;0;0.05;0.0499;25462.7688
50;03.10.2018 00:00:00;405510;1114;25508.5428;1;0;0.05;0.0500;25487.1306
50;03.10.2018 00:00:00;424761;-66;-24962;2;0;0;-0.0489;-24962.1214
50;05.10.2018 00:00:00;429478;-1044;-22910;2;0;0;-0.0467;-22931.5258
50;05.10.2018 00:00:00;405454;-610;-24313;2;0;0;-0.0495;-24313.3128
50;08.10.2018 00:00:00;428924;-35;-5095;3;0;0.05;-0.0108;-5164.4933
50;08.10.2018 00:00:00;428186;-6;-1719;3;0;0.05;-0.0042;-2028.3367
50;09.10.2018 00:00:00;431157;-7;-115;3;0;0.05;-0.0003;-127.05
50;10.10.2018 00:00:00;404161;-1049;-22742;2;0;0;-0.0495;-22742.0544
50;10.10.2018 00:00:00;401243;-22;-631;3;0;0.05;-0.0014;-636.9019
50;10.10.2018 00:00:00;428755;-42;-5067;3;0;0.05;-0.0111;-5123.8434
50;10.10.2018 00:00:00;431645;-68;-21898;2;0;0;-0.0483;-22224.7930
50;10.10.2018 00:00:00;404265;233;22992.2897;1;0;0.05;0.0498;22900.9409
50;10.10.2018 00:00:00;428526;1341;22992.2897;1;0;0.05;0.0500;22976.0866
50;10.10.2018 00:00:00;407881;1411;22992.2897;1;0;0.05;0.0500;22981.8660
50;10.10.2018 00:00:00;403730;1793;22992.2897;1;0;0.05;0.0500;22980.9999
50;10.10.2018 00:00:00;424392;5795;22992.2897;1;0;0.05;0.0500;22989.4153
50;10.10.2018 00:00:00;403717;595;22992.2897;1;0;0.05;0.0499;22966.1796
50;10.10.2018 00:00:00;428483;826;22992.2897;1;0;0.05;0.0499;22964.5406
50;10.10.2018 00:00:00;430185;-1314;-17649;2;0;0;-0.0384;-17662.0329
50;10.10.2018 00:00:00;404203;-374;-24467;2;0;0;-0.0533;-24532.2465
50;10.10.2018 00:00:00;428186;-70;-22278;2;0;0;-0.0484;-22278.2299
50;12.10.2018 00:00:00;433011;-1060;-11561;2;0;0;-0.0254;-11561.4751
50;15.10.2018 00:00:00;428924;-7;-910;3;0;0.05;-0.0022;-1028.4940
50;16.10.2018 00:00:00;431157;-16;-280;3;0;0.05;-0.0006;-285.12
50;17.10.2018 00:00:00;428755;-1;-63;3;0;0.05;-0.0003;-124.5294
50;17.10.2018 00:00:00;405510;-1115;-22754;2;0;0;-0.0488;-22774.1069
50;17.10.2018 00:00:00;414423;242;23348.2842;1;0;0.05;0.0498;23257.5245
50;17.10.2018 00:00:00;432087;89;10086.4588;1;0;0.0216;0.0214;9987.7006
50;19.10.2018 00:00:00;407294;-112;-3360;3;0;0.05;-0.0073;-3363.4238
50;22.10.2018 00:00:00;428924;-4;-516;3;0;0.05;-0.0013;-611.0154
50;23.10.2018 00:00:00;431157;-15;-256;3;0;0.05;-0.0006;-263.325
50;23.10.2018 00:00:00;400443;-1149;-4184;3;0;0.05;-0.0092;-4184.3100
50;24.10.2018 00:00:00;404265;-234;-21737;2;0;0;-0.0488;-21830.2812
50;24.10.2018 00:00:00;428755;-187;-22035;2;0;0;-0.0492;-22035.0371
50;24.10.2018 00:00:00;428483;-826;-21613;2;0;0;-0.0483;-21613.0566
50;24.10.2018 00:00:00;405510;1002;22388.6373;1;0;0.05;0.0500;22381.1531
50;24.10.2018 00:00:00;407294;-772;-21917;2;0;0;-0.0490;-21945.1281
50;26.10.2018 00:00:00;428526;-1342;-21816;2;0;0;-0.0493;-21832.0485
50;26.10.2018 00:00:00;401243;-18;-488;3;0;0.05;-0.0012;-513.3433
50;29.10.2018 00:00:00;428924;-151;-20977;2;0;0;-0.0474;-20977.3756
50;30.10.2018 00:00:00;400443;-6236;-20912;2;0;0;-0.0472;-20915.3148
50;31.10.2018 00:00:00;432087;-89;-9655;2;0;0;-0.0216;-9655.1825
50;31.10.2018 00:00:00;401243;-777;-22361;2;0;0;-0.0501;-22389.3955
50;31.10.2018 00:00:00;431157;-1293;-24586;2;0;0;-0.0550;-24586.395
50;31.10.2018 00:00:00;407881;-1412;-22019;2;0;0;-0.0493;-22034.3168
50;31.10.2018 00:00:00;403717;-595;-22610;2;0;0;-0.0506;-22610.1575
50;31.10.2018 00:00:00;425498;-115;-28009;2;0;0;-0.0627;-28009.3986
50;02.11.2018 00:00:00;429433;-23;-1464;3;0;0.05;-0.0033;-1466.8249
50;07.11.2018 00:00:00;414423;-242;-11692;2;0;0;-0.0268;-11692.2889
50;07.11.2018 00:00:00;409135;367;21821.9151;1;0;0.05;0.0500;21807.8724
50;07.11.2018 00:00:00;431157;1138;21821.9151;1;0;0.05;0.0500;21821.150
50;07.11.2018 00:00:00;419644;144;21821.9151;1;0;0.05;0.0499;21797.4107
50;07.11.2018 00:00:00;425129;166;21821.9151;1;0;0.05;0.0497;21709.3065
50;07.11.2018 00:00:00;424742;378;21821.9151;1;0;0.05;0.0499;21785.9553
50;09.11.2018 00:00:00;429433;-15;-930;3;0;0.05;-0.0022;-987.4037
50;14.11.2018 00:00:00;400443;5565;21899.2228;1;0;0.05;0.0500;21896.5732
50;14.11.2018 00:00:00;429433;-333;-21596;2;0;0;-0.0493;-21596.3390
50;21.11.2018 00:00:00;431157;-1138;-19175;2;0;0;-0.0448;-19175.30
50;21.11.2018 00:00:00;400443;-5566;-19729;2;0;0;-0.0461;-19732.2680
50;21.11.2018 00:00:00;405510;-1002;-21208;2;0;0;-0.0495;-21208.3102
50;21.11.2018 00:00:00;425129;-167;-21041;2;0;0;-0.0494;-21167.5486
50;05.12.2018 00:00:00;405317;2601;21500.6378;1;0;0.05;0.0500;21497.265
50;05.12.2018 00:00:00;425129;161;21500.6378;1;0;0.05;0.0500;21494.0850
50;05.12.2018 00:00:00;431862;147;21500.6378;1;0;0.05;0.0497;21367.9278
50;05.12.2018 00:00:00;404265;209;21500.6378;1;0;0.05;0.0499;21451.3808
50;07.12.2018 00:00:00;424392;-388;-1526;3;0;0.05;-0.0036;-1529.5961
50;12.12.2018 00:00:00;424392;-5407;-21022;2;0;0;-0.0491;-21022.1924
50;12.12.2018 00:00:00;409135;-368;-21352;2;0;0;-0.0500;-21410.1438
50;12.12.2018 00:00:00;433004;-539;-25754;2;0;0;-0.0601;-25754.2284
50;12.12.2018 00:00:00;419644;-145;-22391;2;0;0;-0.0526;-22546.3423
50;12.12.2018 00:00:00;404265;-209;-21024;2;0;0;-0.0491;-21024.1147
50;12.12.2018 00:00:00;424742;-379;-22561;2;0;0;-0.0528;-22620.2965
50;12.12.2018 00:00:00;431862;-147;-21406;2;0;0;-0.0500;-21406.2728
50;19.12.2018 00:00:00;425129;-162;-20010;2;0;0;-0.0474;-20133.8703
50;19.12.2018 00:00:00;405684;1472;21219.2325;1;0;0.05;0.0500;21218.1419
50;24.12.2018 00:00:00;403730;-47;-559;3;0;0.05;-0.0013;-569.1479
50;26.12.2018 00:00:00;405480;5456;21185.9449;1;0;0.05;0.0500;21184.7960
50;26.12.2018 00:00:00;403730;-1747;-21854;2;0;0;-0.0516;-21866.2109
50;28.12.2018 00:00:00;405317;-2601;-21588;2;0;0;-0.0510;-21588.3
50;28.12.2018 00:00:00;405684;-1472;-21004;2;0;0;-0.0496;-21004.1525
50;28.12.2018 00:00:00;405480;-5457;-21185;2;0;0;-0.0500;-21188.6788
50;28.12.2018 00:00:00;414242;-1361;-25777;2;0;0;-0.0609;-25777.34
